Aspect Category,News Headlines
Politics,مٿي کان پيرن تائين ڪرپشن ۾ ٻڏل همراهه اسان تي الزام مڙهي رهيو آهي: نواز شريف
Sports,نيپال کي برسات اي سي سي ليگ جي سيمي فائنل ۾ پهچائي ڇڏيو
Sports,” ڀاڄائيءَ آڏو وڏيون وڏيون ٻٽاڪون نه هڻجان“ فخر زمان جو حارث رئوف کي هوشيار رهڻ جو پيغام
Crime,مٺي: مٺي ۾ مهيشوري پنجائت پاران ڊاڪٽر ڌرم ديو راٺي جي قتل خلاف احتجاجي مظاهرو ڪري ڪشمير چوڪ تي ڌرڻو هنيو ويو ۽ ڊاڪٽر جي قاتلن کي گرفتار ڪري کين سخت سزا ڏيڻ جي گهر ڪئي وئي
Sports,اسلام آباد يونائيٽڊ جي فضل الحق فاروقي مٿان ميچ فيس جو 10 سيڪڙو ڏنڊ
Sports,سرفراز جا چار سال ضايع ٿيڻ جو ڪو ڏُک ناهي: بابر اعظم
Sports,اهم خبر، ڀارتي ڪرڪيٽ بورڊ کي آءِ سي سي کي 955 ڪروڙ رُپيا ڏيڻا پوندا
Sports,ميڊيا مطابق شاهد آفريدي افتخار احمد کي مخاطب ٿيندي چيو تھ، اوهان منهنجي لاءِ چاچا نھ پر بوم بوم آهيو، منهنجي خواهش هئي تھ توهين ميچ ختم ڪري پنهنجي اننگز کي يادگار بڻايو ها
Politics,پرڏيهي آفيس جي ترجمان پاران آچر تي جاري ڪيل بيان ۾ چيو ويو آهي ته پرڏيهي سيڪريٽري ڊاڪٽر اسد مجيد خان پاڪستاني وفد جي اڳواڻي ڪئي.
Politics,سائين جي ايم سيد جي سالگرهه پروگرام تي چڙهائي مذمت جوڳي آهي: ثمر جتوئي
Crime,پوليس جو چوڻ هو ته سونو جي ڀاءُ واقعي جي شڪايت داخل ڪرائيندي پوليس کي اطلاع ڏنو جنهن جي نتيجي ۾ پوليس حرڪت ۾ آئي ۽ سونو کي گرفتار ڪري ورتو جنهن کان پوءِ پوليس لاش کي وارثن حوالي ڪري ڇڏيو.
Crime,ايف سي ڪمپائونڊ مسلم باغ ۾ فورسز جو ڪليئرنس آپريشن مڪمل، سمورا 6 دهشتگرد مارجي ويا
Crime,شڪارپور ڪاليج ۾ شاگردن جي سرعام هٿيارن جي نمائش
Sports,ذريعن جو چوڻ آهي تھ پي سي بي اختيارين جي نمائندي محمد عامر جي مينيجر سان رابطو ڪري کيس تيار رهڻ جو چيو آهي ۽ گڏ اهو پڻ پيغام ڏياريو آهي تھ هو ميڊيا ۾ تڪراري بيان ڏيڻ کان پاسو ڪري تھ جيئن سندس واپس آسان ٿي سگهي.
Sports,بنگلاديش جي دوري تي ويندڙ انڊر 19 ٽيم جي تربيت شروع
Crime,مارجي ويل دهشتگردن ۾ ڪمانڊر عبدالمنان، عالم خان مدا خيل ۽ کجير شامل،
Crime,خيرپور ناٿن شاهه ۾ پوليس ڪارروائي، منشيات فروشن ۾ ملوث هڪ جوابدار گرفتار.
Crime,ذريعن موجب سنڌ ۾ اهڙا جوابدار جن جي سر جي قيمت 5 لک رپيا آهي، انهن جو انگ اڳ کان وڌي ويو آهي.
Politics,صدر غيرآئيني ڪمن کان پاسو ڪري: وزيراعظم شهباز شريف
Sports,پاڪستان ۽ نيوزيلينڊ جون ٽيمون سيڪيورٽي ۾ ڪراچي پهچي ويون
Crime,آفريڪي ملڪ انگولا کان پرتگال ويندڙ اڏام ۾ عملو ۽ مسافر وڙهي پيا
Sports,ميڊيا مطابق ظهور احمد چوڌري اسٽيڊيم ۾ کيڏيل ٽي 20 ميچ ۾ بنگلاديش جي ڪپتان شڪيب الحسن ٽاس کٽي پهرين بالنگ جو فيصلو ڪيو، جيڪو سندن حق ۾ بهتر ثابت ٿيو
Crime,ٻئي پاسي پيمون پيل جو پنھنجي پاڻ کي ويجھو عزيز سڏائيندڙ ڪامريڊ بادل ڀيل سوشل ميڊيا تي اچي چيو هو ته هي هڪ حادثو آهي، جنهن ۾ ڪنهن جو ڪو ڏوهه ناهي.
Politics,اسلام آباد : اسلام آباد هاءِ ڪورٽ جي چيف جسٽس عامر فاروق اڳوڻي اسيمبلي ميمبر شڪور شاد جي استعيفا منظوري خلاف درخوست جي شنوائي دوران ڪاوڙ جو اظهار ڪندي ريمارڪس ڏنا ته پهريان استيعفا پوءِ ڦري وڃڻ پاڪستان جي عوام سان مذاق ٿي رهيو آهي.
Politics,وفاقي گهرو وزير راڻا ثناءَ الله عدالتي بحران جو ذميوار عمران خان کي قرار ڏئي ڇڏيو
Crime,سانگهڙ مان هڪ شخص جو تشدد ٿيل لاش هٿ.
Crime,عمرڪوٽ لڳ پسند جو پرڻو ڪندڙ نوجوان جو پي قتل، ڌرڻو
Sports,قومي فاسٽ بالر حارث رئوف کي اسلام آباد پوليس اعزازي انسپيڪٽر مقرر ڪري ڇڏيو
Politics,پيپلز پارٽي چونڊن جي معاملي تي تحريڪ انصاف سان ڳالهيون شروع ڪرڻ جي حق ۾ آهي پر جي يو آ ۽ نواز ليگ جي قيادت مخالفت ڪري چڪي آهي
Politics,شهري سياسي ڪارڪن هو ۽ ٽارگيٽ ڪلر بائيڪ تي شهري جو پيڇو ڪري رهيو هو
Politics,ايڊووڪيٽ جنرل ۽ ايڊيشنل اٽارني جنرل جو اعتراض درست ناهي، هاءِ ڪورٽ ڪوڊ آف ڪرمنل پروسيجر تحت به ڪيس ٻڌڻ جو اختيار رکي ٿي.
Politics,جڏهن ته قومي اسيمبليءَ سپريم ڪورٽ کي نظرثاني درخواست ڪئي، اقليتي فيصلو لاڳو نه ٿيڻ گهرجي. فل ڪورٽ جي قومي اسيمبليءَ جي بل کي به سُپريم ڪورٽ اهميت نه ڏني، سينيئر ججن کي به بئنچ کان پري رکيو پيو وڃي.
Crime,نازيبا لباس پائڻ تي اداڪارا عرفي جاويد گرفتار
Sports,فخر زمان نيوزيلينڊ خلاف پنهنجي سرزمين تي پنج هڪ ڏينهن وارين ميچن جي سيريز ۾ ٻن سينچرين جي مدد سان 369 رنسون ٺاهيون ۽ مين آف دي سيريز جو اعزاز حاصل ڪيو هو.
Politics,ميونسپل ڪاميٽي دادو جي وارڊ 20 تي ضمني اليڪشن ۾ پيپلز پارٽي ڪاميابي حاصل ڪري ورتي
Crime,شاهه رخ جتوئي ڪالهه ئي آزاد ٿي ٻئي ملڪ هليو ويو هو
Politics,عدالت سروس ٽربيونل جي فيصلي خلاف شوڪت علي جي درخواست خارج ڪري ڇڏي.
Crime,رتو ديرو ۾ گهر ۾ جهيڙو، عورت قتل، پوليس هڪ جوابدار کي گرفتار ڪري ورتو.
Politics,حڪومتي عهديدارن تي ڪرپشن جا الزام، ويٽنام جي صدر عهدي تان استعيفيٰ ڏئي ڇڏي
Politics,سڀ سرڪاري ۽ نجي اسڪول حڪومتي حڪمن تي عمل جا پابند آهن.
Sports,ڪراچي ( ويب ڊيسڪ ) هلندڙ سان پاڪستان جي ميزباني هيٺ شيڊول ايشيا ڪپ مٿان غير يقيني جي تلوار ٽنگيل آهي ۽ هاڻي خبرون آهن ته ميگا ايونٽ لاءِ ڀارتي بورڊ به حڪمت عملي تيار ڪري ورتي آهي
Sports,سريلنڪا ويمن ون ڊي ۾ بنگلاديش کي 58 رنسن تان هارائي ڇڏيو
Sports,شهروز ڪاشف پاران 8 هزار ميٽر بلند 14 چوٽيون فتح ڪرڻ جو عزم
Sports,ڪراچي ۾ پريس ڪانفرنس ڪندي محمد رضوان چيو ته سندن ڌيان سيريز کٽڻ تي کُتل آهي، ڪراچي جي وڪيٽ پنڊيءَ کان مختلف آهي.
Crime,چيلهار ڀرسان ڳوٺ آسار اسٽاپ وٽ موٽرسائيڪل جو اٺ سان زوردار ٽڪر ٿي پيو، جنهن سبب موٽرسائيڪل سوار ٻه ڄڻا رضا محمد نظر محمد ۽ هڪ عورت رحمت زخمي ٿي پيا، زخمين کي چيلهار اسپتال آندو ويو.
Sports,بولرز جي رينڪنگ ۾ شاداب خان ٻارنهين ۽ حارث رئوف 17هين نمبر تي آهن، جڏهن ته آل رائونڊرز ۾ بنگلاديش جو شڪيب الحسن پهرين نمبر تي موجود آهي.
Politics,جنهن کان پوءِ نثار کهڙي پريس ڪانفرنس ڪندي چيو ته ڊجيٽل آدمشماري تي سنڌ کي بيشمار خدشا آهن، شناختي ڪارڊ جو شرط ختم ٿيڻ سان اِها ڪيئن خبر پئجي سگهندي ته ڪير پاڪستاني آهي؟
Politics,منظور پشتين ۽ محسن داوڙ جا ضمانت نه ٿيڻ جوڳا گرفتاري وارنٽ جاري
Politics,ٻنهي ملڪن وچ ۾ سفارتي لاڳاپن جي بحالي جو فيصلو ان وقت ڪيو ويو جڏهن سعودي عرب ۾ 19 مئي تي عرب ملڪن جي ڪانفرنس ٿي.
Crime,گهوٽ سانگي مان لاش هٿ.
Sports,عمر اڪمل گذريل سال ڏکين حالتن ۾ ڪرڪيٽ کيڏيو ۽ هن سال جڏهن موقعو مليو ته ٽيم لاءِ کيڏڻ جي ڪوشش ڪئي پر موقعو نه ڏنو ويو.
Crime,هوڏانهن ميٺادر پوليس جي ايس ايڇ او خان محمد ڀٽي واقعي جي حوالي سان چيو ته آر ڪي اسڪوائر جي آخري ۽ ڏهين ماڙ تي باهه لڳڻ سان هڪ شخص فوت ٿيو، جڏهن ته 3 زخمي ٿيا، زخمين جي حالت خطري کان ٻاهر آهي.
Politics,جنهن کان پوءِ اسپيڪر اجلاس 14 مارچ تي منجهند 12 وڳي تائين ملتوي ڪري ڇڏيو.
Politics,لنڊن (ويب ڊيسڪ) پاڪستان تحريڪ انصاف جي چيئرمين عمران خان جي گرفتاري بابت سپريم ڪورٽ جي حڪم تي عمران خان جي اڳوڻي زال جمائما گولڊ سمٿ جو ردعمل سامهون اچي ويو.
Crime,ڪراچي: عورتن، ٻارڙين ۽ نينگرن جي اغوا ۽ زيادتي جون وارداتون، معاملو ڇا آهي؟
Sports,پرڏيهي ميڊيا جي رپورٽن موجب، ڀارتي ڪرڪيٽ ٽيم جي اڳوڻي ڪپتان سچن ٽنڊولڪر جي اجازت کانسواءِ سندس نالو ۽ تصوير استعمال ڪري دوائن وڪرو ڪندڙن خلاف پوليس ۾ شڪايت داخل ڪرائي آهي.
Politics,سپريم ڪورٽ آئين کي ”ري رائيٽ” ڪري ملڪ ۾ بحران پيدا ڪيو آهي: مريم نواز
Crime,باهه لڳڻ دوران گهر ۾ پيل سمورو سامان به سڙي ويو.
Sports,ميامي اوپن ٽينس ٽورنامينٽ جي رائونڊ مقابلن ۾ برطانوي ٽينس اسٽار ڪيمرون نوري کي شڪست اچي وئي آهي.
Politics,خانگي ٽي وي چئنل سان ڳالهائيندي خواجا آصف چيو ته عمران گرفتاري جي ڊپ کان لڪي رهيو هو، شبلي فراز چوي ٿو ته عمران زمان پارڪ واري گهر ۾ موجود ناهي پر حقيقت ۾ هن اتان ئي خطاب ڪيو هو
Politics,وزيراعظم جي سوئيڊن ۾ قرآن پاڪ جي بي حرمتي جي سخت لفظن ۾ مذمت
Sports,بنگلاديش جي بالر تسڪين احمد 2، تنوير اسلام، شڪيب الحسن، مستفضر الرحمان هڪ، هڪ وڪيٽ ورتي آهي
Crime,يونيورسٽي روڊ تي پوليس مقابلو، 5 جوابدار زخمي حالت ۾ گرفتار.
Crime,پوليس پاران هينئر تائين رپورٽ عدالت ۾ جمع نه ڪرائي وئي…
Sports,ون ڊي بيٽرن جي رينڪنگ ۾ امام الحق به درجا هيٺ وڃائڻ بعد پنجين، وڪيٽ ڪيپر بيٽر محمد رضوان ٽي درجا بهتري سان 58 هين نمبر تي اچي ويو آهي.
Sports,سوئٽرزلينڊ جي ٽينس اسٽار ۽ دفاعي چيمپيئن بلينڊا بينڪڪ چارلسٽن اوپن ٽينس ٽورنامينٽ جي رائونڊ ميچ ۾ مخالف رانديگرياڻي ڪينيڊا جي ڪيترين سيبوف کي شڪست ڏئي ڪوارٽر فائنل ۾ پهچي وئي آهي
Politics,عمران خان، بشريٰ بي بي جي چوڻ تي ريحام کي اي ميل تي طلاق ڏني: عون چوڌري
Crime,دهشتگردي سبب متاثرن ۽ پاڪستاني عوام سان ايڪي جو اظهار ڪندڙ ملڪن جا ٿورائتا آهيون
Sports,ٽروناڊوس جي بالرن مان پاڪستان جي عاليا رياض هڪ وڪيٽ ورتي، سيتا رانا مگر، ونفريڊ درائسنگم ۽ چنيدا سدررانگ 3، 3 وڪيٽون وٺي پاڻ ملهايو آهي
Politics,قومي اسيمبلي ۾ آئين پاڪستان جي گولڊن جوبلي تقريب ۾ شرڪت دوران خطاب ڪندي جسٽس قاضي فائز عيسيٰ چيو ته مان هتي سياسي تقرير ڪرڻ نه آيو آهيان، اسان پاڪستان جي آئين سان گڏ بيٺل آهيون، خاموشي جو مطلب اهو ناهي ته سياسي ڳالهين سان متفق آهيون، مون کي چيو ويو ته هتي سياسي ڳالهيون نه ٿينديون ۽ رڳو آئين تي ڳالهايو ويندو پر هتي سياسي ڳالهيون ڪيون ويون
Sports,انگلش پريميئر ليگ جي جاري مقابلن ۾ مانچيسٽر سٽي ۽ ليورپول پنهنجا پنهنجا ميچ کٽي ورتا آهن.
Crime,پشاور پوليس لائنز ڌماڪو، پوليس کي اهم شاهديون ملي ويون
Crime,خيرپور ۾ پوليس ڪارروائي، 2 سال اڳ اغوا ٿيل نينگري بازياب، 2 جوابدار گرفتار.
Politics,ڪراچي ( ويب ڊيسڪ ) آدم شماري تي خدشا ختم نه ٿيڻ تي ايم ڪيو ايم پاڪستان پنهنجن قومي ۽ صوبائي اسيمبلين جي ميمبرن ۽ سينيٽرن کان استعيفائون وٺي ڇڏيون آهن.
Politics,"ڏنڊي ذريعي ملڪ تي فيصلا مڙهڻ جي ڪوشش ڪئي پئي وڃي, شرجيل ميمڻ"
Sports,عبدالله شفيق 19 رنسون ٺاهي پويلين موٽيو، امام الحق 90 رنسن جي شاندار اننگز کيڏي 192 جي مجموعي اسڪور تي آئوٽ ٿي ويو. ٻين رانديگرن مان آغا سلمان 31، محمد رضوان 32 رنسون، شاداب خان 21 رنسون ۽ محمد نواز 11 رنسون ٺاهي نمايان رهيا.
Politics,عدالت کي استدعا آهي ته حفاظتي ضمانت منظور ڪئي وڃي، عدالت دليل ٻڌڻ بعد عمران خان جي 4 اپريل تائين عبوري ضمانت منظور ڪري ورتي.
Politics,اسلام آباد :سڌ سماءَ واري وفاقي وزير مريم اورنگزيب چيو آهي ته عمران خان عورت جي تصوير، آرٽيفيشل انٽيليجنس سان جنريٽ ڪرائي، پنهنجي ٽوئيٽر هينڊل تي شيئر ڪئي ۽ سيڪيورٽي اهلڪارن کي توهين جو نشانو بڻايو، اصل ۾ اهڙو ڪو به واقعو پيش ئي نه آيو، هي شخص رڳو ڪوڙ ئي ڳالهائي ٿو، جيڪڏهن انساني حق پائمال ٿيا ته اهي عمران خان جي هٿان ٿيا
Sports,هڪ پروگرام ۾ ڳالهائيندي ثناءَ مير چيو ته ” هوءَ اٺن سالن تائين پاڪستاني ٽيم جي ڪپتان رهي ۽ ٽيمون مڪس اينڊ ميچ ڪرڻ سان ٺهنديون آهن، هڪ ٽيم ۾ يارنهن ئي شاهد آفريدي، فخرزمان يا بابر اعظم هجن اِهو ممڪن نه آهي.
Sports,وڊيو بيان ۾ رميز راجا چيو ته ڪو مسئلو نه آھي پر کٽڻ ترجيح ھجڻ گھرجي، ناقص ڪارڪردگي جي سبب اھڙو تاثر ملندو آھي تھ اوھان جي پويان سٺا رانديگر موجود ناھن يا ٽئلينٽ جي کوٽ آھي.
Politics,اها سوچ آئين، قانون ۽ پارليامينٽ کي مڃڻ لاءِ تيار ناهي ۽ نه ئي پارليامينٽ جي اختيارن کي مڃڻ لاءِ تيار آهي
Crime,12 اهلڪارن جون نوڪريون چٽ، ايس ايس پي، منشيات فروشي ۽ ٻين ڏوهن ۾ ملوث هجڻ تي اهلڪار امان الله، امداد علي جعفري،
