Aspect Category,News Headlines
Sports,پي سي بي مينيجمينٽ ڪاميٽي جي چيئرمين نجم سيٺي چيو آهي تھ رميز راجا کي مون عهدي تان ناهي هٽرايو، حڪومت تبديلي ئي کيس پاڻ استعيفيٰ ڏيڻ گهرجا جا، پي ايس ايل ۾ ٻن نين ٽيمن جي شموليت سان فرنچائيز کي نقصان نھ ٿيندو.
Sports,واگنر جي واپسيءَ گورن کي وائڙو ڪري ڇڏيو، ٻي ٽيسٽ ۾ انگلينڊ کي نيوزيلينڊ هٿان شڪست
Politics,سپريم ڪورٽ پريڪٽس اينڊ پروسيجر ايڪٽ خلاف درخواستون: صدر، وزيراعظم ۽ بارڪنسلز کي نوٽيس جاري
Crime,سجاول ۾ روڊ حادثو، 6 ڄڻا فوت، 20 زخمي.
Sports,فٽبال ورلڊ ڪپ: ڪوسٽاريڪا جاپان کي 0-1 تان شڪست ڏئي ڇڏي
Crime,اغوا ٿيل نينگري جي وارثن جو احتجاج، وارثن جو چوڻ آهي ته پوليس نينگري کي گهر مان اغوا ڪيو آهي.
Politics,فورم ملڪ ۾ انتشار ڦهلائيندڙن کي سوچيل سمجهيل سازش قرار ڏنو.
Politics,فواد چوڌري هفتي ۾ آزاد، علي وزير ٻن سالن کان قيد
Politics,خواجا آصف تڪراري ٽوئيٽ تي نجم سيٺي کي مفاد پرست قرار ڏئي ڇڏيو
Crime,وولڪر ترڪ دعويٰ ڪئي ته ايران ۾ هن سال هيل تائين سراسري طور تي هر هفتي 10 کان وڌيڪ ماڻهن کي موت جي سزا ڏني وئي.
Sports,پاڪستان ٽيم جي نمبر ون بڻجڻ بعد مبارڪن جو نه کٽندڙ سلسلو شروع ٿيو ته رميز تي راجا به ڪنهن کان پوئتي نه رهيو.
Politics,نواز شريف ڪنگ عبدالعزيز ايئرپورٽ پهتو، جتان هوٽل طرف روانو ٿيو، مريم نواز اڳ ئي جده ۾ موجود آهي
Crime,عدالت وڊيوز شيئر ڪندڙن جا اي ميل، آئي پي ايڊريس ۽ فون نمبر طلب ڪري ورتا.
Crime,راولپنڊي پوليس تحريڪ انصاف جي چيئرمين عمران خان جي گرفتاري کانپوءِ جنرل هيڊڪوارٽرز (جي ايڇ ڪيو) جي گيٽ تي حملو ۽ ڀڃ ڊاهه ڪندڙن جي سڃاڻپ وارو عمل مڪمل ڪري سندن تصويرون جاري ڪري ڇڏيون آهن
Crime,2 ڏينهن کان گم ٿيل شخص جو لاش هٿ
Sports,ٻئي هاف ۾ بارسلونا جي ڪندي 53 هين منٽ ۾ گول ڪري اسڪور چار ٻڙي ڪري ڇڏيو.
Crime,ڪراچي ۾ 108 پوليس اسٽيشنون آهن، هر پوليس اسٽيشن تي ان حساب سان ٻه وارداتون ٿين ٿيون.
Crime,ميڊيا مطابق ملڪ جي جاسوس ايجنسي ايم آئي فائيوجو چوڻ آهي تھ اسان ڄاڻون ٿا تھ لنڪڊ ان ۽ فيس بڪ جهڙين ويب سائيٽن تي جعلي پروفائيلز ذريعي 10 هزار برطانوي شهرين کي نشانو بڻايو ويو آهي
Sports,ڪينڊائيس ميڊيا ۾ پنهنجي مڙس جو دفاع ڪندي چيو ته جيڪڏهن وارنر پهرين ٽيسٽ ۾ پرفارم نه ڪيو ته سليڪٽر سندس جاءِ تي ڪير آڻيندو؟
Crime,ڏهن سالن ۾ گم ٿيل ڀائرن جو پتو نه پئجي سگهيو،اوهان جي جاچ ڪرڻ واري طريقي مان لڳي رهيو آهي جاچ مڪمل ٿيڻ ۾ 25 سال لڳندا عدالت جاچ آفيسر تي ڪاوڙ جو اظهار
Crime,جوابدار ڪيلاش پنهنجي زال ڪويتا سان ان ڳالهه تي جهيڙو هلي رهيو هو ته ڪيلاش زال کي ناني جي گهران وٺي وڃڻ چاهي پيو جنهن کان ڪويتا انڪار ڪري رهي هئي.
Sports,نارملائيزيشن ڪاميٽي جو چوڻ آهي تھ منير آفتاب جي راندين ۾ خدمتن کي هميشا ياد رکيو ويندو.
Politics,چونڊن جي تاريخ جو اعلان اليڪشن ڪميشن جو اختيار آهي
Politics,پاڪستان ايران جي لاڳاپن ۾ ڏينهون ڏينهن اضافو ٿيندو پيو وڃي ان رٿا تي پاڪستان جي حڪومت ۽ عوام کي مبارڪ ڏيندي چيو ته اسان توانائي جي شعبي ۾ پاڪستان سان واپار وڌائڻ چاهيون ٿا.
Crime,ڪوثر کوسو، عبدالرئوف نوناري، حسيب نوناري، انور علي، جاويد گولو برڪت مرهيٽو به بازياب نه ٿيا، سنڌ مان اغوا جون وارداتون رڪجي سگهجنديون يا نه؟
Crime,عمرڪوٽ: ميرپورخاص-عمرڪوٽ روڊ تي لاھوري اسٽاپ وٽ ڪار ۽ موٽرسائيڪل ۾ ٽڪر ٿي پيو، جنهن سبب اسڪول کان پيادل گھر ويندڙ اٺ سالن جو شاگرد معشوق پٽ محمد اسلم مري سخت زخمي ٿي پيو، زخمي شاگرد کي ڳڻتي جوڳي حالت ۾ پٿورو اسپتال منتقل ڪيو ويو، پر شاگرد رستي ۾ ئي دم ڏئي ڇڏيو، پوليس ڪار ۽ موٽرسائيڪل کي تحويل ۾ وٺي ڇڏيو، ڪار ڊرائيور فرار ٿي ويو.
Politics,شام جو گادي وارو هنڌ اسرائيلي ڌماڪن سان ڌڏي ويو
Crime,نوجوان ڇتي ڪتي کي مارڻ جي ڪوشش ۾ چاچي جو سر کڻي ڇڏيو
Crime,ڌاڙيلن خلاف آپريشن، ٽي مغوي بازياب
Politics,پرڏيھي ميڊيا جي رپورٽس موجب اسرائيل جي طرفان غزا تي ھوائي حملا ڪيا ويا جنھن جي نتيجي ۾ شھيد ٿيل فلسطينين جو انگ 27 ٿي ويو آھي جن ۾ 5عورتون ۽ 5 ٻارڙا شامل آھن، جڏھن تھ حملن ۾ 70 کان وڌيڪ فلسطيني زخمي ٿيا آھن.
Politics,هن چيو ته وزيراعظم سمرقند مان واپسي تي ٻوڏ متاثر علائقن جي دوري تي آهي جنهن کان پوءِ هو ملڪه برطانيه جي آخري رسمن ۾ شرڪت لاءِ برطانيه ويندو. جتان هو جنرل اسيمبلي جي اجلاس ۾ شرڪت لاءِ نيويارڪ روانو ٿيندو
Sports,پي سي بي مينيجمينٽ ڪاميٽي افغانستان خلاف ٽن ميچن تي ٻڌل ٽي 20 سيريز لاءِ اسڪواڊ جو اعلان ڪري ڇڏيو آهي، جنهن ۾ عماد وسيم، ۽ اعظم خان واپسي ڪري ورتي آهي، صائم ايوب، طاهر طيب بھ ٽيم ۾ جڳهه ٺاهي ورتي آهي.
Politics,ڀارت جي اپوزيشن جماعت ڪانگريس پنجاب جي اڳواڻ نوجوت سنگھھ سڌو کي پٽيالا جيل مان آزاد ڪيو ويو.
Sports,نيوزيلينڊ جي بالر هينري شپلي 5 وڪيٽون وٺي سريلنڪا کي شڪست ڏياري ڇڏي، اهڙي ريت بليئر ٽڪنر ۽ ڊيرل مچل 2،2 وڪيٽون ورتيون آهن.
Sports,پاڪستاني ڪرڪيٽ ٽيم جي هيڊ ڪوچ عبدالرحمان چيو آهي تھ افغانستان خلاف ٽي 20 سيريز ۾ وڏن رانديگرن جي کوٽ کي محسوس ڪنداسين.
Politics,ٻئي طرف ميگهواڙ پاڙي ۾ مقتول ڊاڪٽر بيربل گيناڻي جو تڏو وڇايو ويو آھي، جتي پ پ اڳواڻ مينارٽي ونگ سنڌ جي ڊپٽي سيڪريٽري سندر داس کيتاڻي، پ پ سٽي سنجهورو جي صدر راڻا حاجي محمد انور راجپوت، ايم پي اي وريام فقير خاصخيلي، ذوالفقار رند، ڊسٽرڪٽ بار سانگهڙ جي صدر سنيل ڪمار پهنيار ۽ ٻين ڊاڪٽر بيربل گيناڻي جو وارثن سان ڏک ونڊيو، ان کان علاوه سياسي سماجي ڌرين پڻ مقتول جي گهر پهچي وارثن سان ڏک ونڊيو
Politics,اليڪشن ڪميشن آف پاڪستان مان جاري بيان موجب چيف اليڪشن ڪمشنر سڪندر سلطان راجا پنجاب جي وڏي وزير جي آفيس جو دورو ڪيو، نگران وڏي وزير محسن نقوي سندس آجيان ڪئي
Crime,حيدر آباد ۾ ٽيهه ڪروڙ رُپيا ڦر جي واردات
Crime,ڪراچي: چيني ڪلينڪ تي حملي ۾ ملوث هڪ ٻيو مک جوابدار گرفتار
Politics,ڪوٽڙي ۾ امن امان جي خراب صورتحال خلاف احتجاج.
Politics,اهڙن خيالن جو اظهار هن صوبائي وزير محنت سعيد غني ۽ پاڪستان پيپلز پارٽي جي اڳواڻ سلمان عبدالله مراد سان گڏ سنڌ آرڪائيوز ۾ پريس ڪانفرنس ڪندي ڪيو
Crime,عمرساند ٿاڻي جي حد ۾ ڦر ۽ چوريون روز جو معمول بڻجي ويون آھن، پر پوليس خاموش تماشائي بڻيل آھي.
Crime,بيمار ڌيءَ جو علاج، ڪارو جادو ٽوڙائڻ لاءِ قبر مان کوپڙي ڪڍندڙ پيءُ گرفتار
Politics,4وڄي 5 منٽن تي مڇريل هجوم ڪينٽ طرف رخ ڪيو، 5 وڄي 15 منٽن تي وڳوڙين جناح هائوس تي پهريون حملو ڪيو جيڪو ناڪام بڻايو ويو
Politics,مرحوم حنيد لاکاڻي جي ڀيڻ ارم لاکاڻي اقرا يونيورسٽي جي چانسلر مقرر
Politics,آمريڪي پرڏيهي کاتي ۾ پهريون ڀيرو فلسطين معاملن بابت عهدو، خاص صلاحڪار مقرر
Sports,ميڊيا مطابق گالي ۾ ٻي ٽيسٽ جي آخري ڏينهن تي رميش مينڊ 5 شڪار ڪيا، جنهن بعد آئرلينڊ جي سڄي 202 رنسن تي آئوٽ ٿي وئي، اينڊريو بالبرني جي 46 ۽ هيري ٽيڪٽر جي 85 رنسن واري وڏي ڀائيواري بعد باقي بيٽر ڪريز تي بيهي نھ سگهيا، جن ۾ لورڪن ٽڪر 13، ڪرٽس ڪيمفر 12 ۽ اينڊي مڪ برائين 10 رنسون ٺاهي سگهيا، پر پال اسٽرلنگ سميت باقي بيٽر سنگل ڊجيٽ ۾ آئوٽ ٿيندا ويا. سريلنڪا جي بالرن مان پرابٿ جئي سوريا مجموي طور 7، رميش مينڊس 6 وڪيٽون ورتيون.
Sports,ياد رهي تھ هن ميچ ۾ رونالڊو پاران مخالف رانديگر کي ڌڪو ڏيڻ تي ڦڪو ڪارڊ پڻ ڏيکاريو هو.
Politics,پرڏيهي وزير چيو ته فيڪٽري ۾ پيش آيل حادثي ۾ جاني نقصان سبب صدمو پهتو آهي.
Politics,وفاقي وزير چيو ته 9 مئي تي سانحو ٿيو ۽ وري19 مئي تي مذمت ڪئي جيڪو پنهنجي گناهن تي پردو وجهڻ لاءِ ڪئي وئي، ڇاڪاڻ ته عوام دهشتگردي تي ڀرپور رد عمل ڏنو.
Politics,اعتماد جو ووٽ: ”پي ٽي آءِ ٽيسٽ پاس ڪري ورتي، هاڻ شهباز شريف جو وارو آهي“
Sports,مانچيسٽر يونائيٽڊ تي 5 بلين پائونڊ جي وڏي ٻولي لڳي وئي
Politics,افتخار چوڌري ۽ ثاقب نثار جهڙا چيف جسٽس رهيا جن عدالتي ساک کي نقصان پهچايو: سعيد غني
Politics,صدر عارف علوي چيو ته هو ذاتي طور سياسي حلقن ۾ ڪيترن ئي قابل ماڻهن کي سڃاڻي ٿو، روز جا واقعا ۽ سخت بيان بازي ماڻهن جي سوچ کي متاثر ڪندا آهن،
Sports,پاڪستان طرفان شاهين آفريدي، نسيم شاهه ۽ محمد وسيم جونيئر 2- 2 وڪيٽون وٺي نمايان رهيا. ان کان اڳ پاڪستان ٽيم نيشنل اسٽيڊيم ڪراچي ۾ نيوزيلينڊ خلاف مقرر 50 اوورن ۾ ڇهن وڪيٽن تي 287 اسڪور ڪيو.
Politics,مراد علي شاهه چيو آهي ته ڪشمير پاڪستان جو حصو آهي ۽ هميشه رهندو،
Politics,هن چيو ته نثار کهڙو چوي ٿو ته بنگالي ڀائر آهن ۽ افغانين کي شناختي ڪارڊ ٺهرائي ڏنا پيا وڃن جڏهن ته سنڌ کي لٽي رڳو اجرڪ ۽ ٽوپي تي ڳالهائي اهو چيو پيو وڃي ته مرسون مرسون سنڌ نه ڏيسون.
Sports,ميامي اوپن ٽينس ٽورنامينٽ جي مقابلن ۾ ڪينيڊا جي ليلا ايندي فرنانڊس ۽ آمريڪي اسٽار ٽيلر ٽائونسينڊر پنهنجا پنهنجا رائونڊ مقابلا کٽي ورتا آهن.
Politics,پوءِ عدالتي ڪمري ۾ صحافين سان غير رسمي گفتگو ڪندي عمران خان چيو ته اسان ڳالهيون ڪري رهيا آهيون، جڏهن ته آئين موجب ڳالهين جي ضرورت ناهي، 90 ڏينهن کان ٻاهر چونڊون نه ٿيون ٿي سگهن، ان تي ملڪ جون سموريون ليگل ڪميونٽيز متفق آهن.
Politics,اسلام آباد : وفاقي گهرو وزير راڻا ثناءُالله چيو آهي ته عمران خان عدالتن ۾ پيش ٿيڻ کان انڪار ڪيو ته لازمي آهي ته ان کي گرفتار ڪري پيش ڪيو ويندو.
Politics,چيف جسٽس چيو ته پاڻمرادي نوٽيس ڪيس جو فيصلو ڪجهه دير ۾ ٻڌايو ويندو، سڀني وڪيلن جا ٿورائتا آهيون، جن عدالت جي مدد ڪئي. سپريم ڪورٽ جي 5 رڪني بئنچ جي رڪن جسٽس منصور علي شاهه چيو ته سياسي قائد مشورو ڪري چونڊن جي امڪاني تاريخ کان آگاهه ڪن.
Politics,ڦرلٽ ۾ پاڪستان کان پو دنگ آهي: اشنا شاهه
Politics,ذريعن جو چوڻ آهي ته وزير سرڪاري آفيس ۾ خزاني ۾ ڪجهه به خرچ نه ڪندا، سرڪاري آفيسن ۾ بجلي جو گهٽ کان گهٽ استعمال جو فيصلو ڪيو ويو آهي
Crime,شيخ ڀرڪيو ۾ چوري جي واقعن خلاف دڪاندارن جو احتجاج، پوليس خلاف سخت نعريبازي.
Crime,ڪراچي جي ڊالميا روڊ تي پوليس مقابلو، 3 جوابدار زخمي حالت ۾ گرفتار.
Crime,ٻئي طرف اطالوي اختيارين تصديق ڪئي آهي ته مارجي ويلن مان هڪ ان جو شهري هو
Politics,هن چيو ته روس يوڪرين ۾ آمريڪا جي مداخلت کان آگاهه آهي، ڪريملن تي ڪيف طرفان ڊرون حملي جي جاچ ڪري رهيا آهيون، روس مختلف قدمن سان حملي جو جواب ڏيڻ جو حق رکي ٿو.
Crime,عمرڪوٽ: عمرڪوٽ ويجهو هندو مذهب جو سڀ وڏو لڳندڙ شو ڀڳوان جي ميلي کان واپسي ايندڙ پانديئڙن جي چنگچي رڪشا ڪار سان ٽڪرائجي وئي، جنهن سبب 2 پانڌيئڙا سنيل ميگهواڙ ۽ راڻو ڪولهي موقعي تي فوت ٿي ويا، 10 کان وڌيڪ ماڻهو زخمي ٿي پيا، علائقي واسين لاش ۽ زخمين کي پي پي ايڇ آئي جي ايمبولينس ۾ سول اسپتال عمرڪوٽ آندو، جتي ڊاڪٽرن سنيل ميگهواڙ ۽ راڻو ڪولهي فوت ٿيڻ جي تصديق ڪئي
Sports,آمريڪا ۾ ڪرڪيٽ جي اهم ليگ ايم ايل سي (مائينر ليگ ڪرڪيٽ) جي مقابلن ڪجهه ڏينهن رهجي ويا آهن
Sports,هن سال پي ايس ايل جي اٺين سيزن دوران کيڏي ويندڙ سڀني 34 راندين لاءِ لائيو اسڪور ڪارڊ اسان جي لائيو اسڪور پيج تي دستياب هوندا.
Crime,تارو شاهه ۾ پوليس ڪارروائي ڪري ڇوڪري بازياب ڪري 5 جوابدارن کي گرفتار ڪري ورتو.
Sports,ميڊيا مطابق ندا ڊار جي والدا ڪجهه وقت کان بيمار هئي، جنهن دوران ان دم ڌڻي حوالي ڪيو آهي
Politics,عمران ملڪ لاءِ سيڪيورٽي رسڪ! پاڪستان جي نئين پرڏيهي پاليسي، آمريڪا ۽ يورپي يونين ۾ ٿرٿلو
Sports,ڪراچي ۾ باقي ٽي ون ڊي ميچ کيڏڻ لاءِ نيوزيلينڊ جي رانديگرن کي کڻي ايندڙ پي آئي اي جو جهاز ايئرپورٽ تي لينڊنگ ڪرڻ بعد اڌ ڪلاڪ تائين عملي جي غفلت سبب بيٺو رهيو، ڇاڪاڻ تھ رانديگرن جي آف لوڊ ٿيڻ لاءِ ڏاڪڻ موجود نھ هئي، بعد اختيارين اطلاع ملڻ تي اڌ ڪلاڪ بعد ڏاڪڻ آڻي جهاز سان لڳائي ۽ رانديگر جهاز مان لهي سگهيا.
