Aspect Category,News Headlines
Sports,ميڊيا مطابق ورلڊ جائنٽس 3 وڪيٽن تي 150 رنسون ٺاهيون، جنهن ۾ هاشم آملا 68 رنسن سان نمايان رهيو، جيڪ ڪيلس 56 رنسون ٺاهيون، ايشيا لائنز جي محمد عامر ۽ سهيل تنوير هڪ، هڪ وڪيٽ ورتي
Crime,لاڙڪاڻي ۾ پيپلز بس تي فائرنگ، مسافرن ۾ خوف
Sports,سڊني ( ويب ڊيسڪ ) آسٽريليا ۾ عظيم ڪرڪيٽرن سچن رميش ٽنڊولڪر ۽ برائن لارا اهم اعزاز سان نوازيو ويو آهي.
Politics,سندس چوڻ هو ته نواز شريف خلاف تڪڙا فيصلا ايندا هئا، هن جي ڏوهن خلاف فيصلا ڪرڻ وارو ڪير آهي يا قيامت تائين کيس ڇڏيو ويو آهي.
Sports,شاهد آفريدي کي 2022 ۾ اسلام آباد يونائيٽيڊ خلاف ڪوئيٽا گليڊي ايٽرز طرفان 67 رنسن جي شڪست برداشت ڪرڻي هئي، 2021 ۾ زلمي خلاف ميچ ۾ اسلام آباد جي ظفر گوهر 4 اوورن ۾ 66 رنسون ڏنيون هيون.
Sports,عالمي ڪپ ۾ پي ايس ايل وارو انداز، هرشا به محمد حارث جا ڳُڻ ڳائڻ لڳو
Politics,صوبائي وزير شرجيل انعام ميمڻ چيو ته عمران خان جو چوڻ آهي ته ھن ٻن صوبن ۾ حڪومت جنرل (ر) باجوا جي چوڻ تي ختم ڪئي، ان مان ثابت ٿئي ٿو ته هن شخص جي سياست 100 سيڪڙو ڪوڙ تي ٻڌل آهي.
Politics,پ پ جي سينيئر اڳواڻ منظور وساڻ ملڪ ۾ ايمرجنسي لاڳو ڪرڻ سميت وڏيون اڳڪٿيون ڪري ڇڏيون. هن چيو ته هو عمران خان کي وزيراعظم ٿيندو يا اقتدار ۾ ايندو ڏسي نه ٿو سگهي.
Sports,ملتان ۾ غلطين جو اعتراف، بابر اعظم کي ڪراچي ٽيسٽ کٽڻ جو آسرو
Sports,بابر اعظم ۽ سرفراز احمد 5 فيبروري تي بگٽي اسٽيڊيم ۾ آمهون سامهون ٿيندا
Politics,عدالت جو اسان سڀ احترام ڪريون ٿا، 9 رڪني بئنچ ٺهي پوءِ آخر ۾ ٽه رڪني بئنچ وڃي بچي.
Sports,پاڪستان شاهين ٽيم جي بنگلاديش جي دوري لاءِ لاهور ۾ ڀرپور پريڪٽس
Politics,اليڪشن ڪميشن عام چونڊن لاءِ واڌو 14 ارب گهري ورتا
Politics,واضح رهي ته گهرو کاتي 9 مئي تي پنجاب صوبي ۾ ٻن ڏينهن لاءِ قلم 144 لاڳو ڪيو هو.
Crime,خيرپور ۾ پوليس مقابلو، هڪ ڌاڙيل زخمي حالت ۾ گرفتار.
Crime,رانوتي جي ڪچي اندر ڏوهارين خلاف آپريشن کي حتمي شڪل ڏني ويندي
Crime,هوڏانهن بڪيرا شريف ٿاڻي تي شير کوکر، مير محمد کوکر، گل حسن کوکر، رسول بخش کوکر، طارق کوکر، بابر علي کوکر، وقار، علي حسن، کوکر، ساجن کوکر، دلدار کوکر، گل محمد کوکر ۽ رجب کوکر خلاف قتل ڪيس داخل ڪيو ويو آهي.
Sports,گورن، شاهينن جا پر ڪَٽي ڇڏيا، ملتان ٽيسٽ ۽ سيريز انگلينڊ جي ناءَ
Politics,وزيراعظم جا 14 خاص مددگار هاڻي بنا معاوضي ڪم ڪندا
Crime,7 سال جو ٻارڙو اغوا ۽ قتل: جوبار کي 2 ڀيرا ڦاهي جو حڪم
Sports,ساجد سدپارا اضافي آڪسيجن بنا مائونٽ ايوريسٽ فتح ڪندو
Crime,ڪراچي ۾ اسٽريٽ ڪرائم ۽ آپگهاتي حملي بابت ميڊيا سان ڳالهائيندي شاهد ڪاخان عباسي.
Crime,سنڌ جي گهرو کاتي ڊي جي رينجرز کي ليٽر اماڻي ڇڏيو
Sports,آئرلينڊ ٻي ٽيسٽ ۾ پهرين ڏينهن 4 وڪيٽن تي 319 رنسون ٺاهي ورتيون
Sports,سيبالينڪا، پيٽرا ۽ ريباڪنا ميامي جي ڪوارٽر فائنل ۾ پهچي ويون
Sports,بابر اعظم ڪراچي ڪنگز کي ڇڏي ڏنو؟
Sports,ڪولڪتا طرفان هرشيت رانا، آندري رسل ۽ سُنيل نارائڻ هڪ، هڪ وڪيٽ حاصل ڪئي، جوش لِٽل کي پليئر آف دي ميچ قرار ڏنو ويو .
Sports,ايشيا ڪپ هلندڙ سال نھ ٿيندو: ڀارتي ميڊيا جي پروپيگنڊا
Crime,ڪراچي (ويب ڊيسڪ) ننڍڙو ٻارڙو ڏکڻ غزا جي پٽي ۾ واقع خان يونس جي هڪ مقامي چڙيا گهر ۾ کيڏي رهيو هو پر کيس خبر نه هئي ته هو راند ڪندي شينهن جو کاڄ بڻجي ويندو.
Sports,جڏهن تھ فيڊريشنز جي عهديدارن جو مدو ٻن ٽرمز تائين محدود ڪيو ويو آهي، اهڙي ريت فيڊريشن جي صدر، سيڪريٽري ۽ خزانچي جو مدو 4 سالن بدران 3 سال هوندو
Crime,ڪوهاٽ: وين ۽ ٽرالر ۾ ٽڪر، ٻارن ۽ عورتن سميت 17 ڄڻا فوت
Politics,سندس چوڻ هو ته عمران خان وڏي مان مرتبي سان گيسٽ هائوس منتقل ڪيو ويو، نواز شريف، مريم نواز، آصف زرداري ۽ مون کي ته گيسٽ هائوس ۾ نه رکيو ويو.
Politics,ڊونلڊ ٽرمپ تي فرد جرم لاڳو، مجرماڻي الزامن کي منهن ڏيندڙ پهريون آمريڪي صدر بڻجي ويو
Politics,درخواست گذار جي وڪيل خواجا نويد ايڊووڪيٽ موقف اختيار ڪندي چيو ته ڪاغذي ڪارروائي کانسواءِ اڃا تائين ڪائي ڪارروائي ناهي ٿي
Politics,هن چيو ته جي-20 ڪانفرنس جو والاريل اهتمام ڪشميرين لاءِ قبول نه آهي. پيپلزپارٽي آزاد ڪشمير بلاول ڀٽو کي جي-20 ڪانفرنس جي دوران مظفرآباد ۽ باغ اچڻ جي دعوت ڏني جيڪا پرڏيهي وزير قبول ڪئي.
Sports,جڏهن ته بالر طرفان اهو واضح ناهي ڪيو ويو ته هن اهو ٽوئيٽ ڇو ڪيو پر گذريل ڪجهه ڏينهن کان سوشل ميڊيا تي شاداب کي سخت تنقيد جو نشانو بڻايو پيو وڃي.
Politics,سينٽر آف گريويٽي پاڪستان جو عوام آهي، آئين چوي ٿو ته اختيار عوام جي چونڊيل نمائندن جي ذريعي استعمال ٿيندو. حاڪميت اعليٰ الله تعاليٰ جي آهي، الله تعاليٰ جي حڪم سان ئي آئين کي اختيار مليو آهي.
Politics,چيف اليڪشن ڪمشنر سڪندر سلطان راجا چيو ته عدالت حڪم ڏي ته بدلي روڪي ڇڏينداسين.
Politics,تحريڪ انصاف جي ڪارڪنن مينار پاڪستان جلسي ۾ ٻوٽا لتاڙي ڇڏيا، 80 لکن جو نقصان
Sports,ليجنڊز ليگ جي ٽرافي شاهد آفريدي جي ايشيا لائنز کٽي ورتي آهي.
Sports,آئرلينڊ جي ڪرڪيٽ ٽيم آخري ٽي 20 ميچ ۾ بنگلاديش کي 7 وڪيٽن تان شسڪت ڏئي پاڻ کي وائيٽ واش ٿيڻ کان بچائي ورتو آهي.
Politics,هڪ ڏينهن جي مقابلي ۾ اليڪشن ٿيڻ تي ايترو خرچ ٿيڻ حيران ڪندڙ ناهي
Crime,دادو ۾ نوجوان خودڪشي ڪري ڇڏي.
Sports,ميڊيا مطابق فرانس جي ٽيم جي اڳوڻي ڪپتان هيوگو لوريس جي رٽائرمينٽ بعد مينيجمينٽ ايمباپي کي قيادت حوالي ڪري ڇڏي آهي.
Sports,معين علي 15، سيم ڪرن 12 ۽ ريحان احمد 11 رنسون ڪيون، باقي بيٽر سنگل ڊجيٽ ۾ رهيا
Crime,رپورٽن مطابق اڪشي ڪمار گهر ۾ پنهنجي ڪمري ۾ هو ۽ جڏهن ماني لاءِ سڏ ڪيو ته دروازو نه کوليو ته ڪمري جو تالو ٽوڙي ويو ۽ سندس لاش پکي سان لٽڪيل مليو.
Politics,چمبڙ ۽ سنجر چانگ ٽائون ڪميٽين سميت 8 يوسيز جي 56 ميمبرن قسم کڻي ورتو
Sports,افغانستان خلاف 3 ٽي ٽوئنٽي ميچون 24، 26 ۽ 27 مارچ تي شارجه ۾ کيڏيون وينديون.
Politics,حڪم نامي مطابق سپريم ڪورٽ پريڪٽس اينڊ پروسيجر بل کي عدليا جي معاملن ۾ مداخلت ۽ عدليا جي آزادي خلاف قرار ڏنو ويو آهي
Crime,ڳجهي اطلاع تي ڪارروائي ڪري ٽارگيٽ ڪلر مرسلين عرف فردوس قليل ۽ صغير علي عرف ڀائي گرفتار: ايس ايس پي گلشن
Crime,مرندڙ هڪ جوابدار جي سڃاڻپ زاهد جي نالي سان ٿي آهي جڏهن ته مک جوابدار اعتزاز جي گرفتاري لاءِ ڪوششون ڪري رهيا آهيون.
Politics,اليڪشن جي تاريخ ڏيڻ صدر جو اختيار ناهي: گورنر ڪي پي ڪي
Politics,پوليس ذريعن جو چوڻ آهي ته آئين جي آرٽيڪل 245 ۽ دهشتگردي ٽوڙ ايڪٽ تحت فوج کي طلب ڪيو ويو،
Politics,بچا واري وزير خواجا آصف جي قيادت ۾ پاڪستان جو اعليٰ سطحي وفد افغانستان جي گادي واري شهر ڪابل پهچي ويو
Sports,”اهڙو ڌچڪو ڪڏهن ناهي لڳو“ سعودي هٿان اپ شيٽ شڪست کانپوءِ ميسي جو بيان
Politics,اليڪشن ضرور ٿيندي پر وقت ۽ سڀ ڪجهه داءُ تي لڳل آهي. هولڊرن جي مرضي ۽ راءِ موجب جيڪڏهن سياسي پارٽيون، اليڪشن ڪميشن ۽ ٻيا ادارا چونڊن تي متفق ناهن ته اهڙيون چونڊون ڪيئن ٿي سگهن ٿيون.
Crime,عرفي جاويد کي خطرناڪ ڌمڪيون ملڻ جو انڪشاف، پوليس وٽ شڪايت داخل
Crime,پوليس موجب واپاري نوجوان ايوب گيٽ جي علائقي ۾ پنهنجي گھر ۾ پاڻ کي گولي هنئين.
Politics,موجوده ملڪي صورتحال تي آصف زرداري جو سخت ردعمل
Politics,لاهور ۾ به احتجاجي مظاهرا ڪيا ويا جتي لاهور ڪينٽ ۾ ڪور ڪمانڊر هائوس ٻاهران احتجاج ڪيو ويو
Politics,جڏهن ته پاڻي ورهائڻ وقت ان ڳالهه تي غور ناهي ڪيو ويو ته سنڌ کي پاڻي جي ڪڏهن ضرورت آهي.
Crime,پرڏيهي خابرو اداري موجب اريڪومبان نالي سان مشهور ڀارت جي ڏکڻ رياست ڪيرالا ۾ چانورن ۽ اَنَ جي دڪانن تي حملن سبب مشهور هئي.
Politics,ٻنهي ملڪن وچ ۾ سفارتي لاڳاپن جي بحالي جو فيصلو ان وقت ڪيو ويو جڏهن سعودي عرب ۾ 19 مئي تي عرب ملڪن جي ڪانفرنس ٿي.
Crime,ڪلوئي ۾ زميني تڪرار تان ٻن گروپن ۾ جهيڙو، هڪ ڄڻو مارجي ويو.
Politics,وفاقي وزير چيو ته هو ان فيصلي تي عمل ٿيڻ نه ڏيندا، وزيراعظم توهان کي اڪيلو نه ڇڏيندو ۽ نه ئي آئين ۽ پارليامينٽ کي اڪيلو ڇڏيندو.
Sports,نيوزيلينڊ جي ٽيم پاڪستان ۾ ڪرڪيٽ سيريز کيڏڻ جي لاءِ رواني ٿي وئي آهي، جنهن کي اسلام آباد پوليس ورلڊ ڪلاس سيڪيورٽي جو اعلان ڪيو آهي.
Politics,اسلام آباد :صدر سپريم ڪورٽ پريڪٽس اينڊ پروسيجر بل واپس پارليامينٽ کي اماڻي ڇڏيو.
Crime,پوليس ترجمان ايمن البطنيجي هڪ بيان ۾ چيو ته ٻار شينهن جي پڃري جي ڀرپاسي ۾ لڳل حفاظتي رنڊڪ ٽپي پڃري جي کليل حصي جي ويجهو پهچي ويو ته شينهن سندس منڍي مروڙي ورتي،
Politics,رپورٽ موجب ڪينٽونمينٽ بورڊ ختم ڪرڻ جي شروعات چين جي سرحد سان سلهاڙيل ڀارتي رياست هماچل پرديش کان ٿيندي، ان ڪينٽونمينٽ کي جلد ئي ملٽري اسٽيشن ۾ تبديل ڪيو ويندو.
Politics,مُلڪ جي سياسي ۽ فوجي قيادت پاران پرويز مشرف جي لاڏاڻي تي ڏُک ۽ تعزيت جو اظهار
Politics,هو پي ٽي آءِ جو مرڪزي جنرل سيڪريٽري ۽ نارٿ پنجاب جو صدر به رهيو آهي.
Politics,جمائما جي ڀاءُ زيڪ گولڊ سمٿ ج چوڻ ھو تھ عمران خان محبت آھي ۽ ھو سندس بابت فڪرمند بھ آھن.
Crime,ميرواهه گورچاڻي ۾ پورهيت ماني دير سان پچائڻ تي زال ماري ڇڏي
Sports,ميڊيا مطابق ڀارتي بورڊ جي هڪ عهديدار نالو ٻڌائڻ بنا انڪشاف ڪيو آهي تھ آئي سي سي کي ٿيندڙ آمدني جو وڏو حصو مان آهي، تنهنڪري اسان آمدني مان 37 سيڪڙو حصو گهريو آهي، جيڪو 1.3 بلين ڊالر ٿئي ٿو، جيڪي پاڪستاني رپين ۾ 36 ارب 83 ڪروڙ رپيا ٿين ٿا.
Politics,صدر عارف علوي پاران پارليامينٽ جي اختيارن تي اعتراض وارڻ شرمناڪ عمل آهي،
Politics,مان ته شاهه محمود قريشي سان ملڻ آيو هيس پر پوليس گرفتار ڪري ورتو: اعظم سواتي
Sports,جڏهن تھ حارث رئوف 60 هزار پائونڊ ۽ احسان الله 40 هزار پائونڊ تحت ويلش فائر ۾ شامل ٿي ويا.
Sports,ميڊيا مطابق بورڊ ايشز سيريز سبب سينٽرل ڪانٽريڪٽ رکندڙ رانديگرن کي مک ليگز کيڏڻ جي حوالي سان اين او نھ ڏيڻ جو رٿيو آهي، جڏهن تھ ڪائونٽي کيڏندڙن جي شرڪت بھ شڪي آهي.
Sports,ان کان اڳ امام الحق پريس ڪانفرنس ۾ ساٿي رانديگرن بابت خيالن جو اظهار ڪندي چيو هو ته ٽيم ۾ وڌيڪ تجربا نه ڪيا وڃن.
Politics,وزيراعظم چيو ته مون کي اڄ هتي اچي منصوبي جو افتتاح ڪندي خوشي ٿي رهي آهي، ڪجهه معاملن تي ڳڻتي پڻ آهي.
Crime,سعودي عرب ۾ آئس نشي جي وڪري جي الزام ۾ 6 پاڪستاني گرفتار
Politics,ڪالهه قومي اسيمبلي ۾ پاڻي جي کوٽ جي حوالي سان ميمبرن پاران اٿاريل معاملي تي پاليسي بيان ۾ هن چيو ته اسان کي حقيقت کي منهن ڏيڻ گهرجي ۽ جمهوري روايتن جو به خيال رکڻ گهرجي
Sports,پي سي بي جي طرفان بابر اعظم جي ون ڊي ۾ اعزازن جي ھڪ فھرست شيئر ڪئي وئي آھي جنهن موجب قومي ڪپتان شروعاتي 25 ميچن ۾ ڪنھن بھ بيٽر کان وڌيڪ 1306 رنز ٺاھڻ ۽ گھٽ ۾ گھٽ 97 اننگز ۾ پنج هزار رنز ٺاھڻ واري ڪرڪيٽر جو اعزاز رکي ٿو.
Sports,ملتان ٽيسٽ: پاڪستان جي بيٽنگ وري ناڪام، ابرار ٻي اننگز ۾ به گورن کي وائڙو ڪري ڇڏيو
Crime,قاسم آباد ۾ پوليس مقابلو، هڪ جوابدار زخمي حالت ۾ گرفتار.
Crime,ترجمان موجب 21 ورهين جي هٿياربند مقامي وقت موجب رات جو 11 وڳي جي ويجهو هڪ گروهه تي فائرنگ ڪري ڏني، واقعي کان پوءِ جوابدار فرار ٿي ويو.
Politics,وزيراعظم جي خاص معاون عطا تارڙ چيو آهي ته فيصلي سان هڪ سياسي جماعت کي فائدو پهچائڻ واري خيال کي هٿي ملي رهي آهي،
Sports,ان کان اڳ پاڪستان جي ٽيم پهرين بئٽنگ ڪندي 20 هين اوور جي پنجين بال تي 182 رنسون ٺاهي آئوٽ ٿي وئي
Politics,اسان جي حڪومت ڪيرائڻ ۽ پي ٽي آءِ کي آڻڻ ۾ جنرل(ر) باجوا جو ئي هٿ هو: راڻا ثناءُ الله
