Text,label
قمر يوسفزي وايي، ياد کارتونه خبريالانو ته وړيا ورکول کېږي.,Negative
د هالنډ د دغې محکمې د معلوماتو په اساس د هالنډ اف-۱۶ الوتکو ۲۸ بمونه د چورې په ولسوالۍ کې ګوزار کړي وو چې ۱۸ يې په «احاطه شويو» سيمو کې لګېدلي وو.,Positive
خليلزاد د ترکيې له يوه تلوېزيون سره په تازه مرکه کې اندېښنه ښودلې، که حالت همداسې روان پاتې شي، نو د افغانستان تاريخ ته په کتو، د کړکېچ لمن بيا پراخېدلي شي.,Positive
د هغه په وينا، دغه‌راز شاوخوا پنځه زره کسانو ته د سړک جوړونې په برخه کې هم د کار زمينه برابرېږي.,Positive
مجاهد: د م.م ادارو کې پر افغان ښځينه کارکوونکو بنديز زموږ داخلي ارزښتي موضوع ده,Neutral
په ورته وخت کې د ننګرهار کليد راډيو مسوول فقير محمد فقيرزي د دغو مسوولينو له ورتګ او دوامدارې همکارۍ مننه وکړه او د ښو معياري نشراتو د وړاندې کولو ډاډ يې ورکړ. ننګرهار کليد راډيو چې په ۲۰۰۷ زېږديز کال کې يې دغه ولايت کې په فعاليت پيل کړي، اوس مهال د سهار له پنځو د شپې تر اتو بجو پورې څوارلس ساعته نشرات کوي.,Neutral
هغه زياته کړه: «ځينې ورځې ۳۰۰ افغانۍ کار کوم او ځينې ورځې بيا هيڅ کار نه پيدا کېږي او تش لاس کور ته راستنېږم، ډېره ستونزمنه ده چې ژوند پرمخ بوځو.»,Positive
خبرپاڼې زياته کړې چې د کارخونې مالکان تر اوسه نه دي نيول شوي.,Neutral
۲۷ دقيقې وړاندې,Negative
د چارواکو په خبره، د دغې چارې يوه بله موخه دا هم ده چې په هر موسم کې د خپل وطن تازه سبزي بازار ته وړاندې او کروندګر د شنو خونو پر ګټو خبر کړي.,Positive
ښاغلي زېلېنسکي دا غوښتنه هم کړې وه چې له روسيې دې د دې شورا غړيتوب واخيستل شي.,Negative
په قطر کې د فوټبال د نړيوال جام په سياليو کې ايران سه شنبه نومبر ۲۹ (ليندۍ۸) پداسې حال کې د متحده ايالاتو سره مخامخ کيږي چې ايراني چارواکو لوبغاړو ته خبرداري ورکړي که سمه رويه يې ونکړه، کورنۍ به يې بندي او شکنجه شي.,Positive
ده زياته کړه: «دا کان موږ د پنځو کالو لپاره په قرارداد ورکړي، دغه شرکت يو کار چې کوي هغه دا دى چې په کان کې امارت ته د ونډې ترڅنګ ۲۵۰ کيلومتره سړک هم جوړوي.»,Positive
خبرپاڼه کې د جزئياتو له ورکولو پرته راغلي: «له منځه يې، کابل کې شپږ تنه باج اخيستونکي او پنځه د مجاهدينو د تښتولو په تړاو، يو تن د ترافيکي پېښې، دوه غله او ۷ تنه باغيان په کاپيسا، دوه تنه غله او دوه تنه د جګړې په تړاو په نيمروز، دوه تنه د وژنې په تړاو په لغمان او يو وژونکي په غور کې نيول شوي دي.»,Neutral
همداشان په ښارونو کې يوه مياشت کې دپيازو بيعې 25.4فيصدي، دهګيو بيعې 12.40 فيصدي اؤ دچرګانو بيعې 3.66 راټيټې شوې هم دي.,Negative
زابل کې يوې نوې خصوصي راډيو خپرونې پيل کړې,Neutral
دا په داسې حال کې ده چې له دې مخکې هم، له پاکستانه افغانان په چارټر شوو الوتکو کې کاناډا ته لېږدول شوي او د کاناډا حکومت په خپل هېواد کې لږ تر لږه د ۴۰ زره افغانانو د مېشتولو ژمنه کړې ده.,Positive
د افغانستان سرپرست حکومت تر اوسه په دې اړه څه نه دي ويلي.,Positive
هغه زياته کړه: «د کرنې رياست ماته په يو جريب ځمکه کې د شفتالو باغ جوړ کړي او د باغدارۍ اړوند وسايل يې هم راکړي دي.»,Negative
کابل (پژواک، ۲۴ وري ۱۴۰۲): د افغانستان مرکزي بانک اعلان کړي چې راتلونکې شنبه ۱۵ ميليون امريکايي ډالر د داوطلبۍ له لارې ليلاموي.,Neutral
په پاکستان کې وروسته له هغې دسپريم کورټ په فيصلو جنجالونو سر راپورته کړي چې روانه مياشت دچيف جسټس په مشرۍ دسپريم کورټ درې کسيز بينچ پنجاب ايالت کې په 14م مئ دانتخاباتو کولو حکم وکړو.,Neutral
دغه څرګندونې په هغې خبرپاڼې کې شوې چې د ننګرهار ولايت مقام مطبوعاتي دفتر له لوري رسنيو ته استول شوې ده.,Positive
کابل (پژواک، ۲۷ وري ۱۴۰۲): د افغانستان د بهرنيو چارو وزارت سرپرست له خپل پاکستاني سيال څخه غوښتي چې د کوچني اختر له را رسېدو مخکې د دغه هېواد په زندانونو کې پاتې افغان بنديان ازاد کړي؛ بلخوا پاکستاني لوري بيا د بنديانو د خوشي کېدو ډاډ ورکړي دي.,Neutral
د بلوچستان ګورنر ملك عبدالولي خان كاكړ د پخواني صوبائي محتسب محمد واسيع ترين كور ته لاړ٬كورنۍ سره د غمرازۍ څرګندونه,Negative
د يادونې ده، د افغانستان زعفران په نړۍ ښه شهرت لري چې په دې وروستيو د ډېرو ولايتونو کروندګرو يې کرنې ته مخه کړې ده.,Positive
اسلام آباد 13اپرېل(اے پي پي)د دفاع وزير خواجه محمد آصف سره د ايران سفير سيد محمد علي حسيني د زيارت په ورځ ملاقات كړے چې پكښې د شريكې خوښې په چارو د خيالاتو څرګندونه شوې۔په دې مهال د دفاع وزير ووئيل پاكستان د جمو كشمير اولس منصفانه هلو ځلو لپاره د سپريم ليډر آيت الله خامنه اي د بشپړه او غېر متزلزل مرستې  ستائنه كوي۔د جوائنټ بارډر كمېشن(جے بي سي)د اهميت په اړه  دفاع وزير ووئيل پاكستان د بارډر منيجمنټ په اړه ټول ضروري اقدامات كړي او په دې لړ كښې شريكې هڅې روانې دي۔د دفاع وزير په كابل د طالبانو قبضې نه پس په افغانستان كښې د امن لپاره سيمه ايز اهميت رامخې ته كړو۔د ايران سفير سيد محمد علي حسيني د پاكستان دفاعي صلاحيتونه ستائېلو سره ووئېل دواړه هېوادونه د دفاع او د توان په څانګو كښې د پراخه مرستې امكانات لري۔د دواړو ډلو مقصد د شريكې ګتې د بېلو څانګو پشمول امنيت ښه كول ٬ د  ترهه ګرۍ مخ نيوي له اقدامات او سيمه ايز اقتصادي روابط باوري كول دي۔(zia/wam/2000),Neutral
د کابل اوسېدونکي شجاع معروف وايي: «مرستې نه‌دي توانېدلي چې د خلکو ستونز حل کړي. ورځ تر بلې، بې‌وزلي، فقر او ستونزې زياتېږي.»,Positive
دسپريم کورټ لخوا پنجاب کې دانتخاباتو له حکم وروسته وزيراعظم شهباز شريف قامي اسمبلۍ ته خپله وينا کې ويلي وؤ چې دانتخاباتو دنيټې نه اعلانېدو په قضيه کې يو وارې بيا دعدل اؤ انصاف وژنه شوې ده.,Negative
زلمي خليلزاد ټينګار کړي چې بايد له تېره زده‌کړې وشي.,Positive
د يادونې ده چې د ملګرو ملتونو له ماشومانو د ملاتړ صندوق له لوري، د لوګر ولايت د مرکز پل علم په ګډون په بره‌کي برک، محمداغې، څرخ، خوښۍ او خروار ولسواليو کې د زده‌کړې ۵۰۰ سيمه‌ييز ټولګي هم جوړ شوي چې شاوخوا ۲۰ زره هلکان او نجونې په کې زده‌کړې کوي.,Positive
په دغه اعلاميه کې د افغانستان کرکټ بورډ د اجراييوي رييس نصيب خان له قوله ليکلي شوي چې دغه لوبې د ۲۰۲۳ کال پنځوس اووريز نړۍوال جام سياليو ته د لارموندنې په موخه خورا مهمې او اړينې دي.,Positive
د پنجشېر له طبيعي پېښو سره د مبارزې رياست د معلوماتو پر اساس، تېر کال په دغه ولايت کې له دغه رياست سره په همغږۍ بهرنيو موسسو له ۱۵۳۶۱ اړو کورنيو سره مرسته کړې ده.,Neutral
کابل (پژواک، ۲۴ وري ۱۴۰۲): د ارشاد، حج او اوقافو وزارت په مدينه منوره کې د افغان حاجيانو د حج فريضې اداء کولو لپاره د لازمو اسانتياوو برابرولو او د اړينو خدماتو وړاندې کولو په موخه د استوګن‌ځايونو او خوړو قراردادونه لاسليک کړل.,Neutral
ښاغلي ستولتنبرګ په پرونۍ خبري غونډه کې وويل چې يو شمير هېوادونو د نورو سرتيرو د استولو ژمنه کړې ده.,Positive
